                    Element nb,             Integration Point,                          Time,                        Stress,                  Total Strain,                Plastic Strain,     Equivalent Plastic Strain,                   Back Stress,                  Yield Stress,
                             1,                             2,                5.00000000E-01,                6.00330259E-01,                5.00250185E-04,                0.00000000E+00,                0.00000000E+00,                0.00000000E+00,                1.00000000E+00,
                             1,                             1,                5.00000000E-01,                6.00360321E-01,                5.00250185E-04,                0.00000000E+00,                0.00000000E+00,                0.00000000E+00,                1.00000000E+00,
                             1,                             2,                5.00000000E-01,                6.00360321E-01,                5.00250185E-04,                0.00000000E+00,                0.00000000E+00,                0.00000000E+00,                1.00000000E+00,
                             1,                             1,                6.00000000E-01,                7.00460437E-01,                6.00360321E-04,                0.00000000E+00,                0.00000000E+00,                0.00000000E+00,                1.00000000E+00,
                             1,                             2,                6.00000000E-01,                7.00460437E-01,                6.00360321E-04,                0.00000000E+00,                0.00000000E+00,                0.00000000E+00,                1.00000000E+00,
                             1,                             1,                6.00000000E-01,                7.00490512E-01,                6.00360321E-04,                0.00000000E+00,                0.00000000E+00,                0.00000000E+00,                1.00000000E+00,
                             1,                             2,                6.00000000E-01,                7.00490512E-01,                6.00360321E-04,                0.00000000E+00,                0.00000000E+00,                0.00000000E+00,                1.00000000E+00,
                             1,                             1,                7.00000000E-01,                8.00610678E-01,                7.00490512E-04,                0.00000000E+00,                0.00000000E+00,                0.00000000E+00,                1.00000000E+00,
                             1,                             2,                7.00000000E-01,                8.00610678E-01,                7.00490512E-04,                0.00000000E+00,                0.00000000E+00,                0.00000000E+00,                1.00000000E+00,
                             1,                             1,                7.00000000E-01,                8.00640766E-01,                7.00490512E-04,                0.00000000E+00,                0.00000000E+00,                0.00000000E+00,                1.00000000E+00,
                             1,                             2,                7.00000000E-01,                8.00640766E-01,                7.00490512E-04,                0.00000000E+00,                0.00000000E+00,                0.00000000E+00,                1.00000000E+00,
                             1,                             1,                8.00000000E-01,                9.00780991E-01,                8.00640766E-04,                0.00000000E+00,                0.00000000E+00,                0.00000000E+00,                1.00000000E+00,
                             1,                             2,                8.00000000E-01,                9.00780991E-01,                8.00640766E-04,                0.00000000E+00,                0.00000000E+00,                0.00000000E+00,                1.00000000E+00,
                             1,                             1,                8.00000000E-01,                9.00811092E-01,                8.00640766E-04,                0.00000000E+00,                0.00000000E+00,                0.00000000E+00,                1.00000000E+00,
                             1,                             2,                8.00000000E-01,                9.00811092E-01,                8.00640766E-04,                0.00000000E+00,                0.00000000E+00,                0.00000000E+00,                1.00000000E+00,
                             1,                             1,                9.00000000E-01,                1.00009714E+00,                9.00811092E-04,                8.74246771E-07,                8.74246771E-07,                0.00000000E+00,                1.00000000E+00,
                             1,                             2,                9.00000000E-01,                1.00009714E+00,                9.00811092E-04,                8.74246772E-07,                8.74246772E-07,                0.00000000E+00,                1.00000000E+00,
                             1,                             1,                9.00000000E-01,                1.00100969E+00,                9.00811092E-04,                9.08719877E-06,                9.08719877E-06,                0.00000000E+00,                1.00000000E+00,
                             1,                             2,                9.00000000E-01,                1.00100969E+00,                9.00811092E-04,                9.08719877E-06,                9.08719877E-06,                0.00000000E+00,                1.00000000E+00,
                             1,                             1,                1.00000000E+00,                1.01193707E+00,                1.01009689E-03,                1.07433667E-04,                1.07433667E-04,                0.00000000E+00,                1.00100969E+00,
                             1,                             2,                1.00000000E+00,                1.01193707E+00,                1.01009689E-03,                1.07433667E-04,                1.07433667E-04,                0.00000000E+00,                1.00100969E+00,
                             1,                             1,                1.00000000E+00,                1.05156490E+00,                1.01009689E-03,                4.64084113E-04,                4.64084113E-04,                0.00000000E+00,                1.00100969E+00,
                             1,                             2,                1.00000000E+00,                1.05156490E+00,                1.01009689E-03,                4.64084113E-04,                4.64084113E-04,                0.00000000E+00,                1.00100969E+00,
                             1,                             1,                1.10000000E+00,                1.10209457E+00,                1.51564901E-03,                9.18851119E-04,                9.18851119E-04,                0.00000000E+00,                1.05156490E+00,
                             1,                             2,                1.10000000E+00,                1.10209457E+00,                1.51564901E-03,                9.18851119E-04,                9.18851119E-04,                0.00000000E+00,                1.05156490E+00,
                             1,                             1,                1.10000000E+00,                1.10222668E+00,                1.51564901E-03,                9.20040095E-04,                9.20040095E-04,                0.00000000E+00,                1.05156490E+00,
                             1,                             2,                1.10000000E+00,                1.10222668E+00,                1.51564901E-03,                9.20040095E-04,                9.20040095E-04,                0.00000000E+00,                1.05156490E+00,
                             1,                             1,                1.20000000E+00,                1.15286280E+00,                2.02226677E-03,                1.37576520E-03,                1.37576520E-03,                0.00000000E+00,                1.10222668E+00,
                             1,                             2,                1.20000000E+00,                1.15286280E+00,                2.02226677E-03,                1.37576520E-03,                1.37576520E-03,                0.00000000E+00,                1.10222668E+00,
                             1,                             1,                1.20000000E+00,                1.15291215E+00,                2.02226677E-03,                1.37620931E-03,                1.37620931E-03,                0.00000000E+00,                1.10222668E+00,
                             1,                             2,                1.20000000E+00,                1.15291215E+00,                2.02226677E-03,                1.37620931E-03,                1.37620931E-03,                0.00000000E+00,                1.10222668E+00,
                             1,                             1,                1.30000000E+00,                1.20357194E+00,                2.52912146E-03,                1.83214743E-03,                1.83214743E-03,                0.00000000E+00,                1.15291215E+00,
                             1,                             2,                1.30000000E+00,                1.20357194E+00,                2.52912146E-03,                1.83214743E-03,                1.83214743E-03,                0.00000000E+00,                1.15291215E+00,
                             1,                             1,                1.30000000E+00,                1.20364929E+00,                2.52912146E-03,                1.83284361E-03,                1.83284361E-03,                0.00000000E+00,                1.15291215E+00,
                             1,                             2,                1.30000000E+00,                1.20364929E+00,                2.52912146E-03,                1.83284361E-03,                1.83284361E-03,                0.00000000E+00,                1.15291215E+00,
                             1,                             1,                1.40000000E+00,                1.25436070E+00,                3.03649290E-03,                2.28924634E-03,                2.28924634E-03,                0.00000000E+00,                1.20364929E+00,
                             1,                             2,                1.40000000E+00,                1.25436070E+00,                3.03649290E-03,                2.28924634E-03,                2.28924634E-03,                0.00000000E+00,                1.20364929E+00,
                             1,                             1,                1.40000000E+00,                1.25443830E+00,                3.03649290E-03,                2.28994470E-03,                2.28994470E-03,                0.00000000E+00,                1.20364929E+00,
                             1,                             2,                1.40000000E+00,                1.25443830E+00,                3.03649290E-03,                2.28994470E-03,                2.28994470E-03,                0.00000000E+00,                1.20364929E+00,
                             1,                             1,                1.50000000E+00,                1.30520153E+00,                3.54438300E-03,                2.74681376E-03,                2.74681376E-03,                0.00000000E+00,                1.25443830E+00,
                             1,                             2,                1.50000000E+00,                1.30520153E+00,                3.54438300E-03,                2.74681376E-03,                2.74681376E-03,                0.00000000E+00,                1.25443830E+00,
                             1,                             1,                1.50000000E+00,                1.30527928E+00,                3.54438300E-03,                2.74751354E-03,                2.74751354E-03,                0.00000000E+00,                1.25443830E+00,
                             1,                             2,                1.50000000E+00,                1.30527928E+00,                3.54438300E-03,                2.74751354E-03,                2.74751354E-03,                0.00000000E+00,                1.25443830E+00,
                             1,                             1,                1.60000000E+00,                1.35609443E+00,                4.05279282E-03,                3.20484986E-03,                3.20484986E-03,                0.00000000E+00,                1.30527928E+00,
                             1,                             2,                1.60000000E+00,                1.35609443E+00,                4.05279282E-03,                3.20484986E-03,                3.20484986E-03,                0.00000000E+00,                1.30527928E+00,
                             1,                             1,                1.60000000E+00,                1.35617235E+00,                4.05279282E-03,                3.20555119E-03,                3.20555119E-03,                0.00000000E+00,                1.30527928E+00,
                             1,                             2,                1.60000000E+00,                1.35617235E+00,                4.05279282E-03,                3.20555119E-03,                3.20555119E-03,                0.00000000E+00,                1.30527928E+00,
                             1,                             1,                1.70000000E+00,                1.40703954E+00,                4.56172355E-03,                3.66335586E-03,                3.66335586E-03,                0.00000000E+00,                1.35617235E+00,
                             1,                             2,                1.70000000E+00,                1.40703954E+00,                4.56172355E-03,                3.66335586E-03,                3.66335586E-03,                0.00000000E+00,                1.35617235E+00,
                             1,                             1,                1.70000000E+00,                1.40711764E+00,                4.56172355E-03,                3.66405875E-03,                3.66405875E-03,                0.00000000E+00,                1.35617235E+00,
                             1,                             2,                1.70000000E+00,                1.40711764E+00,                4.56172355E-03,                3.66405875E-03,                3.66405875E-03,                0.00000000E+00,                1.35617235E+00,
                             1,                             1,                1.80000000E+00,                1.45803698E+00,                5.07117639E-03,                4.12233285E-03,                4.12233285E-03,                0.00000000E+00,                1.40711764E+00,
                             1,                             2,                1.80000000E+00,                1.45803698E+00,                5.07117639E-03,                4.12233285E-03,                4.12233285E-03,                0.00000000E+00,                1.40711764E+00,
                             1,                             1,                1.80000000E+00,                1.45811526E+00,                5.07117639E-03,                4.12303731E-03,                4.12303731E-03,                0.00000000E+00,                1.40711764E+00,
                             1,                             2,                1.80000000E+00,                1.45811526E+00,                5.07117639E-03,                4.12303731E-03,                4.12303731E-03,                0.00000000E+00,                1.40711764E+00,
                             1,                             1,                1.90000000E+00,                1.50908688E+00,                5.58115257E-03,                4.58178191E-03,                4.58178191E-03,                0.00000000E+00,                1.45811526E+00,
                             1,                             2,                1.90000000E+00,                1.50908688E+00,                5.58115257E-03,                4.58178191E-03,                4.58178191E-03,                0.00000000E+00,                1.45811526E+00,
                             1,                             1,                1.90000000E+00,                1.50916533E+00,                5.58115257E-03,                4.58248795E-03,                4.58248795E-03,                0.00000000E+00,                1.45811526E+00,
                             1,                             2,                1.90000000E+00,                1.50916533E+00,                5.58115257E-03,                4.58248795E-03,                4.58248795E-03,                0.00000000E+00,                1.45811526E+00,
                             1,                             1,                2.00000000E+00,                1.56018935E+00,                6.09165328E-03,                5.04170416E-03,                5.04170416E-03,                0.00000000E+00,                1.50916533E+00,
                             1,                             2,                2.00000000E+00,                1.56018935E+00,                6.09165328E-03,                5.04170416E-03,                5.04170416E-03,                0.00000000E+00,                1.50916533E+00,
                             1,                             1,                2.00000000E+00,                1.62838126E+00,                6.09165328E-03,                5.65543134E-03,                5.65543134E-03,                0.00000000E+00,                1.50916533E+00,
                             1,                             2,                2.00000000E+00,                1.62838126E+00,                6.09165328E-03,                5.65543134E-03,                5.65543134E-03,                0.00000000E+00,                1.50916533E+00,
                             1,                             1,                2.10000000E+00,                1.74745524E+00,                7.28381260E-03,                6.72709714E-03,                6.72709714E-03,                0.00000000E+00,                1.62838126E+00,
                             1,                             2,                2.10000000E+00,                1.74745524E+00,                7.28381260E-03,                6.72709714E-03,                6.72709714E-03,                0.00000000E+00,                1.62838126E+00,
                             1,                             1,                2.10000000E+00,                1.74809540E+00,                7.28381260E-03,                6.73285858E-03,                6.73285858E-03,                0.00000000E+00,                1.62838126E+00,
                             1,                             2,                2.10000000E+00,                1.74809540E+00,                7.28381260E-03,                6.73285858E-03,                6.73285858E-03,                0.00000000E+00,                1.62838126E+00,
                             1,                             1,                2.20000000E+00,                1.86766639E+00,                8.48095398E-03,                7.80899753E-03,                7.80899753E-03,                0.00000000E+00,                1.74809540E+00,
                             1,                             2,                2.20000000E+00,                1.86766639E+00,                8.48095398E-03,                7.80899753E-03,                7.80899753E-03,                0.00000000E+00,                1.74809540E+00,
                             1,                             1,                2.20000000E+00,                1.86799446E+00,                8.48095398E-03,                7.81195012E-03,                7.81195012E-03,                0.00000000E+00,                1.74809540E+00,
                             1,                             2,                2.20000000E+00,                1.86799446E+00,                8.48095398E-03,                7.81195012E-03,                7.81195012E-03,                0.00000000E+00,                1.74809540E+00,
                             1,                             1,                2.30000000E+00,                1.98774993E+00,                9.67994458E-03,                8.88974938E-03,                8.88974938E-03,                0.00000000E+00,                1.86799446E+00,
                             1,                             2,                2.30000000E+00,                1.98774993E+00,                9.67994458E-03,                8.88974938E-03,                8.88974938E-03,                0.00000000E+00,                1.86799446E+00,
                             1,                             1,                2.30000000E+00,                1.98818396E+00,                9.67994458E-03,                8.89365564E-03,                8.89365564E-03,                0.00000000E+00,                1.86799446E+00,
                             1,                             2,                2.30000000E+00,                1.98818396E+00,                9.67994458E-03,                8.89365564E-03,                8.89365564E-03,                0.00000000E+00,                1.86799446E+00,
                             1,                             1,                2.40000000E+00,                2.10822918E+00,                1.08818396E-02,                9.97406262E-03,                9.97406262E-03,                0.00000000E+00,                1.98818396E+00,
                             1,                             2,                2.40000000E+00,                2.10822918E+00,                1.08818396E-02,                9.97406262E-03,                9.97406262E-03,                0.00000000E+00,                1.98818396E+00,
                             1,                             1,                2.40000000E+00,                2.10866614E+00,                1.08818396E-02,                9.97799526E-03,                9.97799526E-03,                0.00000000E+00,                1.98818396E+00,
                             1,                             2,                2.40000000E+00,                2.10866614E+00,                1.08818396E-02,                9.97799526E-03,                9.97799526E-03,                0.00000000E+00,                1.98818396E+00,
                             1,                             1,                2.50000000E+00,                2.22900334E+00,                1.20866614E-02,                1.10610300E-02,                1.10610300E-02,                0.00000000E+00,                2.10866614E+00,
                             1,                             2,                2.50000000E+00,                2.22900334E+00,                1.20866614E-02,                1.10610300E-02,                1.10610300E-02,                0.00000000E+00,                2.10866614E+00,
                             1,                             1,                2.50000000E+00,                2.22944248E+00,                1.20866614E-02,                1.10649824E-02,                1.10649824E-02,                0.00000000E+00,                2.10866614E+00,
                             1,                             2,                2.50000000E+00,                2.22944248E+00,                1.20866614E-02,                1.10649824E-02,                1.10649824E-02,                0.00000000E+00,                2.10866614E+00,
                             1,                             1,                2.60000000E+00,                2.35007313E+00,                1.32944248E-02,                1.21506582E-02,                1.21506582E-02,                0.00000000E+00,                2.22944248E+00,
                             1,                             2,                2.60000000E+00,                2.35007313E+00,                1.32944248E-02,                1.21506582E-02,                1.21506582E-02,                0.00000000E+00,                2.22944248E+00,
                             1,                             1,                2.60000000E+00,                2.35051461E+00,                1.32944248E-02,                1.21546315E-02,                1.21546315E-02,                0.00000000E+00,                2.22944248E+00,
                             1,                             2,                2.60000000E+00,                2.35051461E+00,                1.32944248E-02,                1.21546315E-02,                1.21546315E-02,                0.00000000E+00,                2.22944248E+00,
                             1,                             1,                2.70000000E+00,                2.47144034E+00,                1.45051461E-02,                1.32429630E-02,                1.32429630E-02,                0.00000000E+00,                2.35051461E+00,
                             1,                             2,                2.70000000E+00,                2.47144034E+00,                1.45051461E-02,                1.32429630E-02,                1.32429630E-02,                0.00000000E+00,                2.35051461E+00,
                             1,                             1,                2.70000000E+00,                2.47188417E+00,                1.45051461E-02,                1.32469576E-02,                1.32469576E-02,                0.00000000E+00,                2.35051461E+00,
                             1,                             2,                2.70000000E+00,                2.47188417E+00,                1.45051461E-02,                1.32469576E-02,                1.32469576E-02,                0.00000000E+00,                2.35051461E+00,
                             1,                             1,                2.80000000E+00,                2.59310660E+00,                1.57188417E-02,                1.43379594E-02,                1.43379594E-02,                0.00000000E+00,                2.47188417E+00,
                             1,                             2,                2.80000000E+00,                2.59310660E+00,                1.57188417E-02,                1.43379594E-02,                1.43379594E-02,                0.00000000E+00,                2.47188417E+00,
                             1,                             1,                2.80000000E+00,                2.59355281E+00,                1.57188417E-02,                1.43419753E-02,                1.43419753E-02,                0.00000000E+00,                2.47188417E+00,
                             1,                             2,                2.80000000E+00,                2.59355281E+00,                1.57188417E-02,                1.43419753E-02,                1.43419753E-02,                0.00000000E+00,                2.47188417E+00,
                             1,                             1,                2.90000000E+00,                2.71507360E+00,                1.69355281E-02,                1.54356624E-02,                1.54356624E-02,                0.00000000E+00,                2.59355281E+00,
                             1,                             2,                2.90000000E+00,                2.71507360E+00,                1.69355281E-02,                1.54356624E-02,                1.54356624E-02,                0.00000000E+00,                2.59355281E+00,
                             1,                             1,                2.90000000E+00,                2.71552220E+00,                1.69355281E-02,                1.54396998E-02,                1.54396998E-02,                0.00000000E+00,                2.59355281E+00,
                             1,                             2,                2.90000000E+00,                2.71552220E+00,                1.69355281E-02,                1.54396998E-02,                1.54396998E-02,                0.00000000E+00,                2.59355281E+00,
                             1,                             1,                3.00000000E+00,                2.83734300E+00,                1.81552220E-02,                1.65360870E-02,                1.65360870E-02,                0.00000000E+00,                2.71552220E+00,
                             1,                             2,                3.00000000E+00,                2.83734300E+00,                1.81552220E-02,                1.65360870E-02,                1.65360870E-02,                0.00000000E+00,                2.71552220E+00,
                             1,                             1,                3.00000000E+00,                2.83779402E+00,                1.81552220E-02,                1.65401462E-02,                1.65401462E-02,                0.00000000E+00,                2.71552220E+00,
                             1,                             2,                3.00000000E+00,                2.83779402E+00,                1.81552220E-02,                1.65401462E-02,                1.65401462E-02,                0.00000000E+00,                2.71552220E+00,
                             1,                             1,                3.10000000E+00,                2.95991651E+00,                1.93779402E-02,                1.76392486E-02,                1.76392486E-02,                0.00000000E+00,                2.83779402E+00,
                             1,                             2,                3.10000000E+00,                2.95991651E+00,                1.93779402E-02,                1.76392486E-02,                1.76392486E-02,                0.00000000E+00,                2.83779402E+00,
                             1,                             1,                3.10000000E+00,                2.96036996E+00,                1.93779402E-02,                1.76433297E-02,                1.76433297E-02,                0.00000000E+00,                2.83779402E+00,
                             1,                             2,                3.10000000E+00,                2.96036996E+00,                1.93779402E-02,                1.76433297E-02,                1.76433297E-02,                0.00000000E+00,                2.83779402E+00,
                             1,                             1,                3.20000000E+00,                3.08279585E+00,                2.06036996E-02,                1.87451626E-02,                1.87451626E-02,                0.00000000E+00,                2.96036996E+00,
                             1,                             2,                3.20000000E+00,                3.08279585E+00,                2.06036996E-02,                1.87451626E-02,                1.87451626E-02,                0.00000000E+00,                2.96036996E+00,
                             1,                             1,                3.20000000E+00,                3.08325175E+00,                2.06036996E-02,                1.87492658E-02,                1.87492658E-02,                0.00000000E+00,                2.96036996E+00,
                             1,                             2,                3.20000000E+00,                3.08325175E+00,                2.06036996E-02,                1.87492658E-02,                1.87492658E-02,                0.00000000E+00,                2.96036996E+00,
                             1,                             1,                3.30000000E+00,                3.20598273E+00,                2.18325175E-02,                1.98538446E-02,                1.98538446E-02,                0.00000000E+00,                3.08325175E+00,
                             1,                             2,                3.30000000E+00,                3.20598273E+00,                2.18325175E-02,                1.98538446E-02,                1.98538446E-02,                0.00000000E+00,                3.08325175E+00,
                             1,                             1,                3.30000000E+00,                3.20644112E+00,                2.18325175E-02,                1.98579700E-02,                1.98579700E-02,                0.00000000E+00,                3.08325175E+00,
                             1,                             2,                3.30000000E+00,                3.20644112E+00,                2.18325175E-02,                1.98579700E-02,                1.98579700E-02,                0.00000000E+00,                3.08325175E+00,
                             1,                             1,                3.40000000E+00,                3.32947891E+00,                2.30644112E-02,                2.09653102E-02,                2.09653102E-02,                0.00000000E+00,                3.20644112E+00,
                             1,                             2,                3.40000000E+00,                3.32947891E+00,                2.30644112E-02,                2.09653102E-02,                2.09653102E-02,                0.00000000E+00,                3.20644112E+00,
                             1,                             1,                3.40000000E+00,                3.32993979E+00,                2.30644112E-02,                2.09694581E-02,                2.09694581E-02,                0.00000000E+00,                3.20644112E+00,
                             1,                             2,                3.40000000E+00,                3.32993979E+00,                2.30644112E-02,                2.09694581E-02,                2.09694581E-02,                0.00000000E+00,                3.20644112E+00,
                             1,                             1,                3.50000000E+00,                3.45328614E+00,                2.42993979E-02,                2.20795752E-02,                2.20795752E-02,                0.00000000E+00,                3.32993979E+00,
                             1,                             2,                3.50000000E+00,                3.45328614E+00,                2.42993979E-02,                2.20795752E-02,                2.20795752E-02,                0.00000000E+00,                3.32993979E+00,
                             1,                             1,                3.50000000E+00,                3.45374954E+00,                2.42993979E-02,                2.20837459E-02,                2.20837459E-02,                0.00000000E+00,                3.32993979E+00,
                             1,                             2,                3.50000000E+00,                3.45374954E+00,                2.42993979E-02,                2.20837459E-02,                2.20837459E-02,                0.00000000E+00,                3.32993979E+00,
                             1,                             1,                3.60000000E+00,                3.57740619E+00,                2.55374954E-02,                2.31966557E-02,                2.31966557E-02,                0.00000000E+00,                3.45374954E+00,
                             1,                             2,                3.60000000E+00,                3.57740619E+00,                2.55374954E-02,                2.31966557E-02,                2.31966557E-02,                0.00000000E+00,                3.45374954E+00,
                             1,                             1,                3.60000000E+00,                3.57787214E+00,                2.55374954E-02,                2.32008493E-02,                2.32008493E-02,                0.00000000E+00,                3.45374954E+00,
                             1,                             2,                3.60000000E+00,                3.57787214E+00,                2.55374954E-02,                2.32008493E-02,                2.32008493E-02,                0.00000000E+00,                3.45374954E+00,
                             1,                             1,                3.70000000E+00,                3.70184087E+00,                2.67787214E-02,                2.43165678E-02,                2.43165678E-02,                0.00000000E+00,                3.57787214E+00,
                             1,                             2,                3.70000000E+00,                3.70184087E+00,                2.67787214E-02,                2.43165678E-02,                2.43165678E-02,                0.00000000E+00,                3.57787214E+00,
                             1,                             1,                3.70000000E+00,                3.70230938E+00,                2.67787214E-02,                2.43207844E-02,                2.43207844E-02,                0.00000000E+00,                3.57787214E+00,
                             1,                             2,                3.70000000E+00,                3.70230938E+00,                2.67787214E-02,                2.43207844E-02,                2.43207844E-02,                0.00000000E+00,                3.57787214E+00,
                             1,                             1,                3.80000000E+00,                3.82659197E+00,                2.80230938E-02,                2.54393277E-02,                2.54393277E-02,                0.00000000E+00,                3.70230938E+00,
                             1,                             2,                3.80000000E+00,                3.82659197E+00,                2.80230938E-02,                2.54393277E-02,                2.54393277E-02,                0.00000000E+00,                3.70230938E+00,
                             1,                             1,                3.80000000E+00,                3.82706307E+00,                2.80230938E-02,                2.54435676E-02,                2.54435676E-02,                0.00000000E+00,                3.70230938E+00,
                             1,                             2,                3.80000000E+00,                3.82706307E+00,                2.80230938E-02,                2.54435676E-02,                2.54435676E-02,                0.00000000E+00,                3.70230938E+00,
                             1,                             1,                3.90000000E+00,                3.95166132E+00,                2.92706307E-02,                2.65649518E-02,                2.65649518E-02,                0.00000000E+00,                3.82706307E+00,
                             1,                             2,                3.90000000E+00,                3.95166132E+00,                2.92706307E-02,                2.65649518E-02,                2.65649518E-02,                0.00000000E+00,                3.82706307E+00,
                             1,                             1,                3.90000000E+00,                3.95213503E+00,                2.92706307E-02,                2.65692153E-02,                2.65692153E-02,                0.00000000E+00,                3.82706307E+00,
                             1,                             2,                3.90000000E+00,                3.95213503E+00,                2.92706307E-02,                2.65692153E-02,                2.65692153E-02,                0.00000000E+00,                3.82706307E+00,
                             1,                             1,                4.00000000E+00,                4.07705076E+00,                3.05213503E-02,                2.76934568E-02,                2.76934568E-02,                0.00000000E+00,                3.95213503E+00,
                             1,                             2,                4.00000000E+00,                4.07705076E+00,                3.05213503E-02,                2.76934568E-02,                2.76934568E-02,                0.00000000E+00,                3.95213503E+00,
                             1,                             1,                4.00000000E+00,                4.07752711E+00,                3.05213503E-02,                2.76977440E-02,                2.76977440E-02,                0.00000000E+00,                3.95213503E+00,
                             1,                             2,                4.00000000E+00,                4.07752711E+00,                3.05213503E-02,                2.76977440E-02,                2.76977440E-02,                0.00000000E+00,                3.95213503E+00,
                             1,                             1,                4.10000000E+00,                4.20276215E+00,                3.17752711E-02,                2.88248593E-02,                2.88248593E-02,                0.00000000E+00,                4.07752711E+00,
                             1,                             2,                4.10000000E+00,                4.20276215E+00,                3.17752711E-02,                2.88248593E-02,                2.88248593E-02,                0.00000000E+00,                4.07752711E+00,
                             1,                             1,                4.10000000E+00,                4.20324115E+00,                3.17752711E-02,                2.88291704E-02,                2.88291704E-02,                0.00000000E+00,                4.07752711E+00,
                             1,                             2,                4.10000000E+00,                4.20324115E+00,                3.17752711E-02,                2.88291704E-02,                2.88291704E-02,                0.00000000E+00,                4.07752711E+00,
                             1,                             1,                4.20000000E+00,                4.32879736E+00,                3.30324115E-02,                2.99591762E-02,                2.99591762E-02,                0.00000000E+00,                4.20324115E+00,
                             1,                             2,                4.20000000E+00,                4.32879736E+00,                3.30324115E-02,                2.99591762E-02,                2.99591762E-02,                0.00000000E+00,                4.20324115E+00,
                             1,                             1,                4.20000000E+00,                4.32927905E+00,                3.30324115E-02,                2.99635114E-02,                2.99635114E-02,                0.00000000E+00,                4.20324115E+00,
                             1,                             2,                4.20000000E+00,                4.32927905E+00,                3.30324115E-02,                2.99635114E-02,                2.99635114E-02,                0.00000000E+00,                4.20324115E+00,
                             1,                             1,                4.30000000E+00,                4.45515829E+00,                3.42927905E-02,                3.10964246E-02,                3.10964246E-02,                0.00000000E+00,                4.32927905E+00,
                             1,                             2,                4.30000000E+00,                4.45515829E+00,                3.42927905E-02,                3.10964246E-02,                3.10964246E-02,                0.00000000E+00,                4.32927905E+00,
                             1,                             1,                4.30000000E+00,                4.45564268E+00,                3.42927905E-02,                3.11007842E-02,                3.11007842E-02,                0.00000000E+00,                4.32927905E+00,
